course,type/info,day+time,location,enrollment,Instructor
FILM&nbsp; 430 - 002&nbsp;&nbsp; Authorship: Special Topic,Queen's University | 2022 Winter | Laboratory,Tu 14:30 - 16:30,IBCPA RM312,21,"Vena,Dan,<br>
de Szegheo Lang,Tamara"

HLTH&nbsp; 430 - 001&nbsp;&nbsp; Critical Weight Studies,Queen's University | 2022 Winter | Seminar,We 08:30 - 11:30,MACINTOSH-CORRY RM D122,25,"Wedlake,Grace Olivia"

PATH&nbsp; 430 - 001&nbsp;&nbsp; The Molecular Basis of Disease,Queen's University | 2022 Winter | Lecture / Seminar,Mo 08:30 - 11:30,RICHARDSON LAB RM101,28,"Lillicrap,David P"

POLS&nbsp; 430 - 001&nbsp;&nbsp; Seminar in Comparative Politics,Queen's University | 2022 Winter | Seminar,Mo 08:30 - 11:30,JOHN WATSON RM122,7,"Estafanous,Lilian Emeel Kamel"

SOCY&nbsp; 430 - 001&nbsp;&nbsp; Sociology of Consumer Culture,Queen's University | 2022 Winter | Seminar,Mo 11:30 - 14:30,MACINTOSH-CORRY RM C508,26,"Hand,Martin J"

CIVL&nbsp; 431 - 001&nbsp;&nbsp; Infrastructure Rehabilitation,Queen's University | 2022 Winter | Lecture,Tu 11:30 - 12:30,WALTER LIGHT RM210,53,"Hoult,Neil"

CIVL&nbsp; 431 - 002&nbsp;&nbsp; Infrastructure Rehabilitation,Queen's University | 2022 Winter | Tutorial,Tu 08:30 - 10:30,BOTTER RM B143,53,"Hoult,Neil"

CIVL&nbsp; 431 - 003&nbsp;&nbsp; Infrastructure Rehabilitation,Queen's University | 2022 Winter | Laboratory,TBA,TBA,53,"Hoult,Neil"

BIOL&nbsp; 432 - 001&nbsp;&nbsp; Computation and Big Data in Biology,Queen's University | 2022 Winter | Lecture,Mo 14:30 - 17:30,MACINTOSH-CORRY RM A309,11,"Colautti,Robert"

BIOL&nbsp; 432 - 002&nbsp;&nbsp; Computation and Big Data in Biology,Queen's University | 2022 Winter | Tutorial,Tu 11:30 - 12:30,MACINTOSH-CORRY RM A309,11,"Colautti,Robert"

BIOL&nbsp; 432 - 101&nbsp;&nbsp; Computation and Big Data in Biology,Queen's University | 2022 Winter | Lecture,TBA,TBA,11,"Colautti,Robert"

BIOL&nbsp; 432 - 102&nbsp;&nbsp; Computation and Big Data in Biology,Queen's University | 2022 Winter | Tutorial,TBA,TBA,11,"Colautti,Robert"

COMM&nbsp; 432 - 001&nbsp;&nbsp; Brand Management,Queen's University | 2022 Winter | Lecture,Th 18:30 - 21:30,GOODES RM102,51,"Patry-Beaudoin,Gabrielle"

POLS&nbsp; 432 - 001&nbsp;&nbsp; The Modern Welfare State,Queen's University | 2022 Winter | Lecture,Tu 14:30 - 17:30,ONTARIO RM206,19,"Melkevik,Asbjorn"

COMM&nbsp; 433 - 001&nbsp;&nbsp; Marketing Analytics,Queen's University | 2022 Winter | Lecture,Tu 08:30 - 11:30,GOODES RM102,36,"Dacin,Peter"

ELEC&nbsp; 433 - 001&nbsp;&nbsp; Energy And Power Systems,Queen's University | 2022 Winter | Lecture,Mo 15:30 - 16:30,GOODWIN RM254,11,"Bakhshai,Alireza"

ELEC&nbsp; 433 - 002&nbsp;&nbsp; Energy And Power Systems,Queen's University | 2022 Winter | Tutorial,Tu 08:30 - 09:30,GOODWIN RM254,11,"Bakhshai,Alireza"

KNPE&nbsp; 433 - 001&nbsp;&nbsp; Global Sport and Disability,Queen's University | 2022 Winter | Lecture,Tu 08:30 - 11:30,MACINTOSH-CORRY RM D122,25,"Lawson,Janet Alexis"

MATH&nbsp; 433 - 001&nbsp;&nbsp; Continuum Mechanics with Applications,Queen's University | 2022 Winter | Lecture,Mo 15:30 - 16:30,STIRLING RM414,5,"Mazzone,Giusy"

MTHE&nbsp; 433 - 001&nbsp;&nbsp; Continuum Mechanics with Applications,Queen's University | 2022 Winter | Lecture,Mo 15:30 - 16:30,STIRLING RM414,5,"Mazzone,Giusy"

NSCI&nbsp; 433 - 001&nbsp;&nbsp; Cellular Elements of the Nervous System:&nbsp; Responses to Injury and Disease,Queen's University | 2022 Winter | Lecture,Th 11:30 - 12:30,DUNNING RM11,6,"Kawaja,Michael D"

NSCI&nbsp; 433 - 002&nbsp;&nbsp; Cellular Elements of the Nervous System:&nbsp; Responses to Injury and Disease,Queen's University | 2022 Winter | Laboratory,Mo 14:30 - 16:30,MEDS RM302 - Anatomy,6,"Kawaja,Michael D"

CHEE&nbsp; 434 - 001&nbsp;&nbsp; Process Control II,Queen's University | 2022 Winter | Lecture,Mo 11:30 - 12:30,DUPUIS RM311,6,"Guay,Martin"

CHEE&nbsp; 434 - 002&nbsp;&nbsp; Process Control II,Queen's University | 2022 Winter | Tutorial,Mo 15:30 - 16:30,TBA,5,"Guay,Martin"

COMM&nbsp; 434 - 001&nbsp;&nbsp; Sales Management,Queen's University | 2022 Winter | Lecture,Mo 14:30 - 16:00,GOODES RM 101,57,"Hamilton,Jim"

MATH&nbsp; 434 - 001&nbsp;&nbsp; Optimization Theory with Applications to Machine Learning,Queen's University | 2022 Winter | Lecture,Mo 16:30 - 17:30,DUPUIS RM215,49,"Linder,Tamas"

MINE&nbsp; 434 - 001&nbsp;&nbsp; Project Report,Queen's University | 2022 Winter | Project,00:00 - 00:00,TBA,3,"Pickles,Christopher A"

MTHE&nbsp; 434 - 001&nbsp;&nbsp; Optimization Theory with Applications to Machine Learning,Queen's University | 2022 Winter | Lecture,Mo 16:30 - 17:30,DUPUIS RM215,49,"Linder,Tamas"

MTHE&nbsp; 434 - 002&nbsp;&nbsp; Optimization Theory with Applications to Machine Learning,Queen's University | 2022 Winter | Tutorial,Mo 13:30 - 14:30,JOHN WATSON RM217,40,Staff

POLS&nbsp; 434 - 001&nbsp;&nbsp; Multiculturalism,Queen's University | 2022 Winter | Seminar,Mo 11:30 - 14:30,JOHN WATSON RM122,22,"Daoud,Dalal"

ECON&nbsp; 435 - 001&nbsp;&nbsp; Development Economics,Queen's University | 2022 Winter | Lecture,Tu 08:30 - 10:00,MCLAUGHLIN RM315,61,"Majumdar,Sumon"

PRAC&nbsp; 435 - 600&nbsp;&nbsp; Practicum (PJ),Queen's University | 2022 Winter | Practicum,TBA,TBA,3,"Clarke,Kyle"

PRAC&nbsp; 435 - 601&nbsp;&nbsp; Practicum (PJ),Queen's University | 2022 Winter | Practicum,TBA,TBA,16,"Kapashesit,Bernice"

PRAC&nbsp; 435 - 602&nbsp;&nbsp; Practicum (PJ),Queen's University | 2022 Winter | Practicum,TBA,TBA,11,"Styers,Steve"

ARTH&nbsp; 436 - 001&nbsp;&nbsp; Anthropological Theory and Art History,Queen's University | 2022 Winter | Seminar,We 08:30 - 11:30,ONTARIO RM210,11,"Romba,Katherine"

CIVL&nbsp; 436 - 001&nbsp;&nbsp; Prestressed Concrete,Queen's University | 2022 Winter | Lecture,Mo 13:30 - 14:30,JEFFERY RM126,32,"Fam,Amir Z,<br>
Gao,Severus"

CIVL&nbsp; 436 - 002&nbsp;&nbsp; Prestressed Concrete,Queen's University | 2022 Winter | Tutorial,We 09:30 - 11:30,JOHN WATSON RM217,32,"Fam,Amir Z,<br>
Gao,Severus"

KNPE&nbsp; 436 - 001&nbsp;&nbsp; Advanced Placement in Disability and Physical Activity,Queen's University | 2022 Winter | Seminar,Tu 11:30 - 13:00,TBA,16,"Latimer,Amy E,<br>
Corras,Stephanie Ann"

KNPE&nbsp; 436 - 002&nbsp;&nbsp; Advanced Placement in Disability and Physical Activity,Queen's University | 2022 Winter | Practicum,TBA,TBA,16,Staff

POLS&nbsp; 436 - 001&nbsp;&nbsp; Race and U.S. Politics,Queen's University | 2022 Winter | Lecture,Tu 14:30 - 17:30,MACINTOSH-CORRY RM D405,22,"Lu,Fan"

CISC&nbsp; 437 - 001&nbsp;&nbsp; Performance Analysis,Queen's University | 2022 Winter | Lecture,Mo 08:30 - 09:30,MCLAUGHLIN RM315,73,"Mohammad,Samir"

MATH&nbsp; 437 - 001&nbsp;&nbsp; Topics in Applied Mathematics,Queen's University | 2022 Winter | Lecture,TuTh 14:30 - 15:30,JEFFERY RM118,10,"Mansouri,Abdol-Reza"

MTHE&nbsp; 437 - 001&nbsp;&nbsp; Topics In Applied Mathematics,Queen's University | 2022 Winter | Lecture,TuTh 14:30 - 15:30,JEFFERY RM118,10,"Mansouri,Abdol-Reza"

MTHE&nbsp; 437 - 002&nbsp;&nbsp; Topics In Applied Mathematics,Queen's University | 2022 Winter | Tutorial,Tu 15:30 - 16:30,JEFFERY RM225,6,"Mansouri,Abdol-Reza"

PRAC&nbsp; 437 - 700&nbsp;&nbsp; Practicum (TE),Queen's University | 2022 Winter | Practicum,TBA,TBA,15,"Holtermann,Ena B"

SOFT&nbsp; 437 - 001&nbsp;&nbsp; Performance Analysis,Queen's University | 2022 Winter | Lecture,Mo 08:30 - 09:30,MCLAUGHLIN RM315,73,"Mohammad,Samir"

GEOL&nbsp; 438 - 001&nbsp;&nbsp; Topics in Sedimentary and Petroleum Geology,Queen's University | 2022 Winter | Individual Study,Mo 14:30 - 15:30,KINES &amp; HLTH RM105,1,"Pufahl,Peir"

HIST&nbsp; 438 - 001&nbsp;&nbsp; The Historical Imagination,Queen's University | 2022 Winter | Seminar,Tu 14:30 - 17:30,MACINTOSH-CORRY RM A416,16,"van Deusen,Nancy E"

MUSC&nbsp; 438 - 001&nbsp;&nbsp; Music Education Seminar,Queen's University | 2022 Winter | Lecture,Mo 10:00 - 11:30,TBA,0,"Runions,Gregory"

PSYC&nbsp; 438 - 001&nbsp;&nbsp; Self-Injury and Suicide,Queen's University | 2022 Winter | Seminar,Fr 11:30 - 14:30,KINGSTON RM304,23,"Stewart,Jeremy"

"MATH&nbsp; 439 - 001&nbsp;&nbsp; Lagrangian Mechanics, Dynamics, and Control",Queen's University | 2022 Winter | Lecture,Tu 12:30 - 13:30,JEFFERY RM234,22,"Lewis,Andrew"

"MATH&nbsp; 439 - 002&nbsp;&nbsp; Lagrangian Mechanics, Dynamics, and Control",Queen's University | 2022 Winter | Tutorial,Th 08:30 - 09:30,JEFFERY RM234,22,Staff

MECH&nbsp; 439 - 001&nbsp;&nbsp; Turbomachinery,Queen's University | 2022 Winter | Lecture,Tu 08:30 - 09:30,KINES &amp; HLTH RM101,62,"Manna',Rafiq Munib"

MECH&nbsp; 439 - 002&nbsp;&nbsp; Turbomachinery,Queen's University | 2022 Winter | Tutorial,Th 08:30 - 09:30,WALTER LIGHT RM210,62,"Manna',Rafiq Munib"

"MTHE&nbsp; 439 - 001&nbsp;&nbsp; Lagrangian Mechcanics, Dynamics Control",Queen's University | 2022 Winter | Lecture,Tu 12:30 - 13:30,JEFFERY RM234,22,"Lewis,Andrew"

"MTHE&nbsp; 439 - 002&nbsp;&nbsp; Lagrangian Mechcanics, Dynamics Control",Queen's University | 2022 Winter | Tutorial,Th 08:30 - 09:30,JEFFERY RM234,22,Staff

PSYC&nbsp; 439 - 001&nbsp;&nbsp; Interpersonal Processes in Depression,Queen's University | 2022 Winter | Seminar,Tu 14:30 - 17:30,KINGSTON RM200,24,"Flores,Luis"

CANC&nbsp; 440 - 001&nbsp;&nbsp; Cancer Biology and Therapeutics,Queen's University | 2022 Winter | Lecture / Seminar,Mo 11:30 - 14:30,BOTTER RM B148,20,"Davey,Scott"

CHEE&nbsp; 440 - 001&nbsp;&nbsp; Pharmaceutical Technology,Queen's University | 2022 Winter | Lecture,Mo 11:30 - 12:30,DUPUIS RM217,42,"Wells,Laura"

CHEE&nbsp; 440 - 002&nbsp;&nbsp; Pharmaceutical Technology,Queen's University | 2022 Winter | Tutorial,Tu 10:30 - 11:30,DUPUIS RM215,42,"Wells,Laura"

ECON&nbsp; 440 - 001&nbsp;&nbsp; Public Economics,Queen's University | 2022 Winter | Lecture,Tu 13:00 - 14:30,DUPUIS RM215,80,"Head,Allen C"

HIST&nbsp; 440 - 001&nbsp;&nbsp; Britain in the Enlightenment Era,Queen's University | 2022 Winter | Seminar,We 11:30 - 14:30,ONTARIO RM206,18,"Collins,Jeffrey"

MEDS&nbsp; 440 - 001&nbsp;&nbsp; Medicine Specialty,Queen's University | 2022 Winter | Lecture,TBA,TBA,42,Staff

MEDS&nbsp; 440 - 002&nbsp;&nbsp; Medicine Specialty,Queen's University | 2022 Winter | Lecture,TBA,TBA,0,Staff

PRAC&nbsp; 440 - 500&nbsp;&nbsp; Practicum (PJ),Queen's University | 2022 Winter | Practicum,TBA,TBA,208,Staff

ENGL&nbsp; 441 - 001&nbsp;&nbsp; Topics in Romanticism I,Queen's University | 2022 Winter | Seminar,Tu 13:00 - 14:30,THEOLOGICAL RM209,12,"Jones,Mark C"

MEDS&nbsp; 441 - 001&nbsp;&nbsp; Medicine,Queen's University | 2022 Winter | Lecture,TBA,TBA,48,Staff

MEDS&nbsp; 441 - 002&nbsp;&nbsp; Medicine,Queen's University | 2022 Winter | Lecture,TBA,TBA,0,Staff

PRAC&nbsp; 441 - 500&nbsp;&nbsp; Practicum IS/TE,Queen's University | 2022 Winter | Practicum,TBA,TBA,236,Staff

BCHM&nbsp; 442 - 001&nbsp;&nbsp; Seminars in Biochemistry,Queen's University | 2022 Winter | Seminar,Tu 08:30 - 10:00,BOTTER RM B148,15,"Davies,Peter L,<br>
Capicciotti,Chantelle Jae"

MEDS&nbsp; 442 - 001&nbsp;&nbsp; Surgery,Queen's University | 2022 Winter | Lecture,TBA,TBA,47,Staff

MEDS&nbsp; 442 - 002&nbsp;&nbsp; Surgery,Queen's University | 2022 Winter | Lecture,TBA,TBA,0,Staff

CIVL&nbsp; 443 - 001&nbsp;&nbsp; Geoenvironmental Design,Queen's University | 2022 Winter | Lecture,Mo 15:30 - 16:30,BOTTER RM B139,39,"Rowe,R. Kerry"

CIVL&nbsp; 443 - 002&nbsp;&nbsp; Geoenvironmental Design,Queen's University | 2022 Winter | Tutorial,Fr 09:30 - 11:30,KINGSTON RM200,39,"Rowe,R. Kerry"

MEDS&nbsp; 443 - 001&nbsp;&nbsp; Obstetrics &amp; Gynaecology,Queen's University | 2022 Winter | Lecture,TBA,TBA,44,Staff

MEDS&nbsp; 443 - 002&nbsp;&nbsp; Obstetrics &amp; Gynaecology,Queen's University | 2022 Winter | Lecture,TBA,TBA,0,Staff

PSYC&nbsp; 443 - 001&nbsp;&nbsp; Intimate Relationships,Queen's University | 2022 Winter | Lecture / Seminar,We 13:00 - 14:30,THEOLOGICAL RM203,24,"O'Connor,Jillian Joanna May"

HIST&nbsp; 444 - 001&nbsp;&nbsp; Themes in Crusade History,Queen's University | 2022 Winter | Seminar,00:00 - 00:00,TBA,19,"Bateman,Eric"

MEDS&nbsp; 444 - 001&nbsp;&nbsp; Paediatrics,Queen's University | 2022 Winter | Lecture,TBA,TBA,56,Staff

MEDS&nbsp; 444 - 002&nbsp;&nbsp; Paediatrics,Queen's University | 2022 Winter | Lecture,TBA,TBA,0,Staff

NSCI&nbsp; 444 - 001&nbsp;&nbsp; Controversies in Neuroscience,Queen's University | 2022 Winter | Lecture,Mo 11:30 - 13:30,ONTARIO RM207,15,"Andrew,R. David"

NSCI&nbsp; 444 - 002&nbsp;&nbsp; Controversies in Neuroscience,Queen's University | 2022 Winter | Seminar,We 14:30 - 16:30,NICOL RM232,15,"Andrew,R. David"

PHIL&nbsp; 444 - 001&nbsp;&nbsp; Philosophy in the Community,Queen's University | 2022 Winter | Tutorial,We 14:30 - 17:30,MACINTOSH-CORRY RM C508,7,"Sypnowich,Christine"

POLS&nbsp; 444 - 001&nbsp;&nbsp; Ethnicity and Development,Queen's University | 2022 Winter | Seminar,Tu 11:30 - 14:30,JOHN WATSON RM122,21,"Twietmeyer,Samantha Jo"

ECON&nbsp; 445 - 001&nbsp;&nbsp; Industrial Organization and Public Policy,Queen's University | 2022 Winter | Lecture,Mo 10:00 - 11:30,WALTER LIGHT RM210,79,"Zahur,Nahim"

FILM&nbsp; 445 - 001&nbsp;&nbsp; Narrative Film: Special Topic,Queen's University | 2022 Winter | Lecture,Tu 11:30 - 14:30,IBCPA RM312,19,"Kibbins,Gary"

FILM&nbsp; 445 - 002&nbsp;&nbsp; Narrative Film: Special Topic,Queen's University | 2022 Winter | Laboratory,Th 12:30 - 14:30,IBCPA RM222,19,"Kibbins,Gary"

MEDS&nbsp; 445 - 001&nbsp;&nbsp; Psychiatry,Queen's University | 2022 Winter | Lecture,TBA,TBA,40,Staff

MEDS&nbsp; 445 - 002&nbsp;&nbsp; Psychiatry,Queen's University | 2022 Winter | Lecture,TBA,TBA,0,Staff

MINE&nbsp; 445 - 001&nbsp;&nbsp; Open Pit Mine Design,Queen's University | 2022 Winter | Lecture,Tu 11:30 - 12:30,KINGSTON RM209,13,"Ortiz Cabrera,Julian Maximiliano"

MINE&nbsp; 445 - 002&nbsp;&nbsp; Open Pit Mine Design,Queen's University | 2022 Winter | Laboratory,Mo 14:30 - 17:30,GOODWIN RM330,13,"Ortiz Cabrera,Julian Maximiliano"

MINE&nbsp; 445 - 003&nbsp;&nbsp; Open Pit Mine Design,Queen's University | 2022 Winter | Tutorial,TBA,TBA,13,"Ortiz Cabrera,Julian Maximiliano"

MEDS&nbsp; 446 - 001&nbsp;&nbsp; Family Medicine,Queen's University | 2022 Winter | Lecture,TBA,TBA,42,Staff

GEOE&nbsp; 447 - 001&nbsp;&nbsp; Engineering Design Project II,Queen's University | 2022 Winter | Lecture,Th 14:30 - 17:30,MILLER RM105,14,"Remenda,Victoria"

ARTF&nbsp; 448 - 001&nbsp;&nbsp; Individual Programs II,Queen's University | 2022 Winter | Seminar,Th 16:00 - 17:30,ONTARIO RM206,22,Staff

DRAM&nbsp; 448 - 001&nbsp;&nbsp; Theatre Administration,Queen's University | 2022 Winter | Seminar,Tu 13:00 - 14:30,THEOLOGICAL RM102,27,"Fitz-James,Anthea"

MECH&nbsp; 448 - 001&nbsp;&nbsp; Compressible Fluid Flow,Queen's University | 2022 Winter | Lecture,Mo 09:30 - 10:30,MCLAUGHLIN RM315,49,"Oosthuizen,Patrick"

MECH&nbsp; 448 - 002&nbsp;&nbsp; Compressible Fluid Flow,Queen's University | 2022 Winter | Tutorial,Tu 13:30 - 14:30,MILLER RM201,49,"Oosthuizen,Patrick"

MINE&nbsp; 448 - 001&nbsp;&nbsp; Underground Design,Queen's University | 2022 Winter | Lecture,Mo 10:30 - 11:30,GOODWIN RM247,11,"Taheri,Abbas"

MINE&nbsp; 448 - 002&nbsp;&nbsp; Underground Design,Queen's University | 2022 Winter | Laboratory,Tu 13:30 - 16:30,GOODWIN RM330,11,"Taheri,Abbas"

MINE&nbsp; 448 - 003&nbsp;&nbsp; Underground Design,Queen's University | 2022 Winter | Tutorial,TBA,TBA,11,"Taheri,Abbas"

HIST&nbsp; 449 - 001&nbsp;&nbsp; Topics in Medieval Mediterranean History,Queen's University | 2022 Winter | Seminar,We 08:30 - 11:30,KINGSTON RM209,14,"Levesque,Devon"

KNPE&nbsp; 449 - 001&nbsp;&nbsp; Advanced Protein Metabolism,Queen's University | 2022 Winter | Seminar,Tu 14:30 - 17:30,MACINTOSH-CORRY RM D122,20,"McGlory,Chris"

ECON&nbsp; 450 - 001&nbsp;&nbsp; Topics in Advanced Econometrics,Queen's University | 2022 Winter | Lecture,Tu 08:30 - 10:00,DUNNING RM27,29,"Tremblay,Fr�d�ric"

FILM&nbsp; 450 - 001&nbsp;&nbsp; The Business of Media,Queen's University | 2022 Winter | Lecture,We 14:30 - 17:30,IBCPA RM329,53,"Jansen,Alex"

FREN&nbsp; 450 - 001&nbsp;&nbsp; Travaux pratiques: stylistique et traduction,Queen's University | 2022 Winter | Lecture,Tu 08:30 - 10:00,ELLIS RM226,35,"Sackey,Donald"

PRAC&nbsp; 450 - 500&nbsp;&nbsp; Alternative Practicum (PJ),Queen's University | 2022 Winter | Practicum,TBA,TBA,208,Staff

ARTH&nbsp; 451 - 001&nbsp;&nbsp; Caravaggio and Artemisia,Queen's University | 2022 Winter | Seminar,Mo 14:30 - 17:30,ONTARIO RM210,5,"Bailey,Gauvin"

CISC&nbsp; 451 - 001&nbsp;&nbsp; Topics in Data Analytics,Queen's University | 2022 Winter | Lecture,Tu 15:30 - 16:30,JEFFERY RM126,34,"Abbas,Hazem"

ENGL&nbsp; 451 - 001&nbsp;&nbsp; Topics in Victorian Literature I,Queen's University | 2022 Winter | Seminar,We 13:00 - 14:30,KINGSTON RM204,25,"Evans,Heather"

MICR&nbsp; 451 - 001&nbsp;&nbsp; Selected Topics in Viral Pathogen,Queen's University | 2022 Winter | Lecture,Mo 15:30 - 16:30,KINGSTON RM204,19,"Colpitts,Che Caswell,<br>
Raptis,Leda Helen"

MICR&nbsp; 451 - 002&nbsp;&nbsp; Selected Topics in Viral Pathogen,Queen's University | 2022 Winter | Tutorial,Th 12:30 - 14:30,NICOL RM232,19,"Colpitts,Che Caswell,<br>
Raptis,Leda Helen"

MUSC&nbsp; 451 - 001&nbsp;&nbsp; Acoustic Composition,Queen's University | 2022 Winter | Laboratory,TBA,TBA,0,Staff

POLS&nbsp; 451 - 001&nbsp;&nbsp; Seminar in Political Theory,Queen's University | 2022 Winter | Seminar,Fr 11:30 - 14:30,KINGSTON RM308,18,"Farrelly,Colin"

PRAC&nbsp; 451 - 500&nbsp;&nbsp; Alternative Practicum IS/TE,Queen's University | 2022 Winter | Practicum,TBA,TBA,236,Staff

ECON&nbsp; 452 - 001&nbsp;&nbsp; Applied Econometrics,Queen's University | 2022 Winter | Lecture,Tu 10:00 - 11:30,WALTER LIGHT RM210,85,"Alam,Md Moshi Ul"

HIST&nbsp; 452 - 001&nbsp;&nbsp; African Decolonization and In-Dependence,Queen's University | 2022 Winter | Seminar,Tu 14:30 - 17:30,ELLIS RM218,20,"Whitelaw,Diane Evelyn"

MUSC&nbsp; 452 - 001&nbsp;&nbsp; Electroacoustic Composition,Queen's University | 2022 Winter | Laboratory,TBA,TBA,0,Staff

ENPH&nbsp; 453 - 001&nbsp;&nbsp; Advanced Physics Laboratory,Queen's University | 2022 Winter | Laboratory,TuTh 14:30 - 17:30,STIRLING RM503,83,"Nunzi,Jean-Michel D,<br>
Park,Nahee,<br>
Clark,Kenneth J"

MEDS&nbsp; 453 - 001&nbsp;&nbsp; Perioperative,Queen's University | 2022 Winter | Lecture,TBA,TBA,45,Staff

MEDS&nbsp; 453 - 002&nbsp;&nbsp; Perioperative,Queen's University | 2022 Winter | Lecture,TBA,TBA,0,Staff

PHYS&nbsp; 453 - 001&nbsp;&nbsp; Advanced Physics Laboratory,Queen's University | 2022 Winter | Laboratory,TuTh 14:30 - 17:30,STIRLING RM503,83,"Nunzi,Jean-Michel D,<br>
Park,Nahee,<br>
Clark,Kenneth J"

POLS&nbsp; 453 - 001&nbsp;&nbsp; Modern Political Philosophy,Queen's University | 2022 Winter | Seminar,We 08:30 - 11:30,MACINTOSH-CORRY RM E202,13,"Larin,Stephen"

CISC&nbsp; 454 - 001&nbsp;&nbsp; Graphics (A),Queen's University | 2022 Winter | Lecture,Mo 09:30 - 10:30,STIRLING RM C,84,"Stewart,James A"

CMPE&nbsp; 454 - 001&nbsp;&nbsp; Computer Graphics,Queen's University | 2022 Winter | Lecture,Mo 09:30 - 10:30,STIRLING RM C,84,"Stewart,James A"

CRSS&nbsp; 454 - 001&nbsp;&nbsp; Cardiovascular Sciences,Queen's University | 2022 Winter | Lecture / Seminar,Th 14:30 - 17:30,TBA,22,"Adams,Michael A"

PRAC&nbsp; 455 - 600&nbsp;&nbsp; Alternative Practicum,Queen's University | 2022 Winter | Practicum,TBA,TBA,0,Staff

PRAC&nbsp; 455 - 601&nbsp;&nbsp; Alternative Practicum,Queen's University | 2022 Winter | Practicum,TBA,TBA,0,Staff

PRAC&nbsp; 455 - 602&nbsp;&nbsp; Alternative Practicum,Queen's University | 2022 Winter | Practicum,TBA,TBA,0,Staff

CRSS&nbsp; 456 - 001&nbsp;&nbsp; Molecular and Cellular Basis of Cardiovascular Disease,Queen's University | 2022 Winter | Lecture,We 08:30 - 10:30,BOTTER RM B147,24,"Maurice,Donald H"

EDST&nbsp; 456 - 001&nbsp;&nbsp; Preparing for Teaching in Catholic Schools (PJIS),Queen's University | 2022 Winter | Lecture,MoWe 18:30 - 20:30,DUNCAN MCARTHUR RM A234,43,"Gundert,Michael"

FILM&nbsp; 456 - 001&nbsp;&nbsp; The Video Essay,Queen's University | 2022 Winter | Lecture,We 08:30 - 11:30,IBCPA RM222,29,"Simpson,Daniel Patrick Glen"

FILM&nbsp; 456 - 002&nbsp;&nbsp; The Video Essay,Queen's University | 2022 Winter | Laboratory,Mo 09:30 - 11:30,IBCPA RM222,29,"Simpson,Daniel Patrick Glen"

HLTH&nbsp; 456 - 001&nbsp;&nbsp; Survey of Research and Literature in Health Studies,Queen's University | 2022 Winter | Individual Study,00:00 - 00:00,TBA,0,"van der Meulen,Anna Elizabeth"

KNPE&nbsp; 456 - 001&nbsp;&nbsp; Survey of Research and Literature in Kinesiology and Physical Education,Queen's University | 2022 Winter | Individual Study,00:00 - 00:00,TBA,2,"van der Meulen,Anna Elizabeth"

PSYC&nbsp; 456 - 001&nbsp;&nbsp; Theory of Mind,Queen's University | 2022 Winter | Lecture / Seminar,We 10:00 - 11:30,KINGSTON RM304,21,"Sabbagh,Mark"

ELEC&nbsp; 457 - 001&nbsp;&nbsp; Integrated Circuits and System Application,Queen's University | 2022 Winter | Lecture,Mo 10:30 - 11:30,ELLIS RM218,29,"Whitehall,Sean"

ELEC&nbsp; 457 - 002&nbsp;&nbsp; Integrated Circuits and System Application,Queen's University | 2022 Winter | Laboratory,Fr 11:30 - 13:30,BEAMISH-MUNRO RM314,29,"Whitehall,Sean"

MECH&nbsp; 457 - 001&nbsp;&nbsp; Additive Manufacturing,Queen's University | 2022 Winter | Lecture,Mo 08:30 - 09:30,NICOL RM232,41,"Fallah,Vahid"

MECH&nbsp; 457 - 002&nbsp;&nbsp; Additive Manufacturing,Queen's University | 2022 Winter | Laboratory,Mo 14:30 - 16:30,MCLAUGHLIN SHOP,41,"Fallah,Vahid"

PRAC&nbsp; 457 - 700&nbsp;&nbsp; Alternative Practicum (TE),Queen's University | 2022 Winter | Practicum,TBA,TBA,6,"Holtermann,Ena B"

STAT&nbsp; 457 - 001&nbsp;&nbsp; Statistical&nbsp; Learning II,Queen's University | 2022 Winter | Lecture,Mo 09:30 - 10:30,JEFFERY RM126,45,"Song,Yanglei"

CISC&nbsp; 458 - 001&nbsp;&nbsp; Programming Language Processors (S),Queen's University | 2022 Winter | Lecture,Mo 16:30 - 17:30,MCLAUGHLIN RM315,59,"El Mezouar,Mariam"
